"ResponseID","name","ethnLabel","name.gender","guess","correct","correct.broad","notRussian","gender","age.group","educ","loc","ethnicity"
"R_ufgMEmzXqp4vR1n","Zhasur.Masharipov","Uzbek","m",14,0,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Farida.Islamova","Dagestani","f",14,0,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Tatiana.Petrova","Russian","f",1,1,1,0,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","David.Fridman","Jewish","m",12,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Makar.Lomako","Belarusian","m",3,0,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Liana.Stepanyan","Armenian","f",4,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Naira.Saforyan","Armenian","f",4,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Nargiza.Bekenova","Kazakh","f",76,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Yakov.Gershtein","Jewish","m",12,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Abay.Kydyrbaev","Kazakh","m",16,0,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Ellina.Ibraeva","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",14
"R_ufgMEmzXqp4vR1n","Khabib.Nurmagomedov","Dagestani","m",17,1,1,1,"f","26-35","higher","other Russia",14
"R_UgaP6EGDLCDcr1n","Aleksey.Kozlov","Russian","m",1,1,1,0,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Ostap.Martynenko","Ukrainian","m",3,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Yulian.Burlaku","Moldovan","m",11,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Alsu.Shaimieva","Tatar","f",14,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Dani.Kondrya","Moldovan","m",11,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Karen.Katamadze","Georgian","m",20,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Makar.Lomako","Belarusian","m",1,0,1,0,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Lev.Grinberg","Jewish","m",12,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Kamshat.Bakytzhanova","Kazakh","f",2,0,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Saham.Almamedov","Azeri","m",8,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","David.Fridman","Jewish","m",12,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Miron.Smolyak","Belarusian","m",3,0,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Bekzod.Mirfazylov","Uzbek","m",66,0,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Karen.Khudiyan","Armenian","m",4,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Agnessa.Patsko","Belarusian","f",1,0,1,0,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Armen.Grigoryan","Armenian","m",4,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Guzel.Safina","Tatar","f",14,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Ilyas.Daudov","Chechen","m",14,0,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Eva.Naymark","Jewish","f",12,1,1,1,"m","36-50","higher","SPB",12
"R_UgaP6EGDLCDcr1n","Dzhabrail.Satuev","Chechen","m",16,1,1,1,"m","36-50","higher","SPB",12
"R_ugBi07kWo2K33Ed","Yulian.Burlaku","Moldovan","m",11,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Nurlan.Bazarbaev","Kyrgyz","m",5,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Karen.Khudiyan","Armenian","m",4,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Vasilina.Ratkevich","Belarusian","f",3,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Narek.Poloyan","Armenian","m",4,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Gadzhi.Alihanov","Dagestani","m",8,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Arbi.Deniev","Chechen","m",67,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Fatima.Umarova","Dagestani","f",2,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Anastasia.Lukyanova","Russian","f",1,1,1,0,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Irakli.Tsintsadze","Georgian","m",20,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Aleksey.Kozlov","Russian","m",1,1,1,0,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Kamshat.Bakytzhanova","Kazakh","f",66,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Rustam.Kamaleev","Tatar","m",14,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Roksolana.Timchuk","Ukrainian","f",3,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Zulfiya.Zaynutdinova","Tatar","f",14,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Anatol.Petkevich","Belarusian","m",7,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Ali.Omarov","Dagestani","m",8,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Armine.Margaryan","Armenian","f",4,1,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Rufina.Kashapova","Tatar","f",66,0,1,1,"f","36-50","higher","SPB",1
"R_ugBi07kWo2K33Ed","Liana.Stepanyan","Armenian","f",4,1,1,1,"f","36-50","higher","SPB",1
"R_uk5FXSs8Blmlza1","Dzhabrail.Satuev","Chechen","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Kaset.Imankulova","Kyrgyz","f",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Tatiana.Petrova","Russian","f",81,0,0,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Nursilya.Syrlybaeva","Bashkir","f",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Khabib.Nurmagomedov","Dagestani","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Azat.Satylbadiev","Kyrgyz","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Farzona.Radzhabova","Tajik","f",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Alexander.Miller","German","m",105,0,0,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Ekaterina.Romanova","Russian","f",81,0,0,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Elmira.Khusainova","Tatar","f",95,1,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Khayal.Gasanov","Azeri","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Aynura.Sadykova","Kazakh","f",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Samira.Boboeva","Tajik","f",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Maxim.Lange","German","m",111,0,0,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Ilgiz.Gafarov","Tatar","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Elnur.Magomedov","Azeri","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Ilnur.Iskhanov","Tatar","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Ali.Omarov","Dagestani","m",67,0,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Albina.Safarova","Tatar","f",95,1,1,1,"f","18-25","higher","Moscow",1
"R_uk5FXSs8Blmlza1","Vasil.Lukashevich","Belarusian","m",107,1,1,1,"f","18-25","higher","Moscow",1
"R_un3IvYMTZnJqzbX","Nurbolat.Bulanbaev","Kazakh","m",14,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Karen.Khudiyan","Armenian","m",4,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Albina.Safarova","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Gadzhi.Alihanov","Dagestani","m",16,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Amina.Fayzieva","Tajik","f",14,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Amina.Fattakhova","Uzbek","f",2,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Timur.Safiullin","Tatar","m",14,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Bakhtiyar.Ergeshov","Kyrgyz","m",2,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Rayana.Astamirova","Chechen","f",16,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Guzel.Safina","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Elmira.Khusainova","Tatar","f",14,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Nazar.Reshetilo","Ukrainian","m",3,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Leyla.Idrisova","Dagestani","f",14,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Farid.Guliev","Azeri","m",16,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Bobur.Turdyhodzhaev","Uzbek","m",6,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Vasil.Lukashevich","Belarusian","m",3,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Irakli.Tsintsadze","Georgian","m",20,1,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Ilnur.Iskhanov","Tatar","m",2,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Shukhrat.Ashurov","Tajik","m",2,0,1,1,"f","26-35","higher","other Russia",43
"R_un3IvYMTZnJqzbX","Khabib.Nurmagomedov","Dagestani","m",16,0,1,1,"f","26-35","higher","other Russia",43
"R_UoM5bSPDYlkXzep","Armine.Margaryan","Armenian","f",4,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Urmas.Leydmaa","Estonian","m",71,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Ilona.Geliashvili","Georgian","f",20,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Damir.Khayrullin","Tatar","m",14,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Rayana.Astamirova","Chechen","f",14,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Lana.Yanushko","Belarusian","f",1,0,1,0,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Marat.Yusupov","Tatar","m",14,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Natiya.Dolidze","Georgian","f",20,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Atay.Kadyrkulov","Kyrgyz","m",76,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Bogdan.Kononenko","Ukrainian","m",3,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Samira.Ibragimova","Azeri","f",79,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Vasil.Lukashevich","Belarusian","m",7,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Milda.Bartkute","Lithuanian","f",71,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Rimma.Veymar","Jewish","f",63,0,0,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Anastasiya.Shmidt","German","f",162,0,0,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Beka.Bolkvadze","Georgian","m",20,1,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Aydar.Gilmanov","Tatar","m",67,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Kristina.Lase","Latvian","f",75,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Damir.Zaripov","Tatar","m",67,0,1,1,"f","36-50","higher","Moscow",1
"R_UoM5bSPDYlkXzep","Narek.Poloyan","Armenian","m",4,1,1,1,"f","36-50","higher","Moscow",1
"R_URXq0aOfQcJi8ZH","Sofia.Epstein","Jewish","f",113,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Khadizha.Kulieva","Azeri","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Zhansaya.Esmahanova","Kazakh","f",76,1,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Taras.Teslenko","Ukrainian","m",85,1,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Kamshat.Bakytzhanova","Kazakh","f",2,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Elmira.Sabirova","Tatar","f",124,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Erke.Tulyrbekova","Kazakh","f",66,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Lev.Grinberg","Jewish","m",162,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Irma.Pavlishvili","Georgian","f",20,1,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Ivan.Dmitriev","Russian","m",1,1,1,0,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Malika.Murodova","Tajik","f",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Gabriela.Kozhokaru","Moldovan","f",51,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Atay.Kadyrkulov","Kyrgyz","m",6,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Farzona.Radzhabova","Tajik","f",140,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Ilgiz.Gafarov","Tatar","m",66,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Nargiza.Bekenova","Kazakh","f",76,1,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Ahmed.Kadiev","Dagestani","m",80,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Aydar.Gilmanov","Tatar","m",88,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Elnur.Magomedov","Azeri","m",67,0,1,1,"f","18-25","incomplete higher","SPB",1
"R_URXq0aOfQcJi8ZH","Yakov.Gold","Jewish","m",9,0,0,1,"f","18-25","incomplete higher","SPB",1
"R_US0wbjOYYhyg1UZ","Rayana.Astamirova","Chechen","f",63,0,0,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Bakhtiyar.Ergeshov","Kyrgyz","m",115,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Irma.Pavlishvili","Georgian","f",20,1,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Azat.Satylbadiev","Kyrgyz","m",67,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Leila.Ismoilova","Uzbek","f",115,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Adrian.Postika","Moldovan","m",63,0,0,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Dzhabrail.Satuev","Chechen","m",67,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Farzona.Radzhabova","Tajik","f",17,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Albina.Safarova","Tatar","f",67,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Marian.Ursu","Moldovan","m",67,0,0,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Bogdan.Kononenko","Ukrainian","m",1,0,1,0,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Makar.Lomako","Belarusian","m",63,0,0,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Erke.Tulyrbekova","Kazakh","f",14,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Sabina.Dzhavadova","Uzbek","f",67,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Firuza.Dzhuraeva","Tajik","f",99,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Zulfiya.Zaynutdinova","Tatar","f",79,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Aydar.Gilmanov","Tatar","m",67,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Inga.Makovey","Moldovan","f",67,0,0,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Sardor.Sharipov","Uzbek","m",79,0,1,1,"f","18-25","incomplete higher","other Russia",17
"R_US0wbjOYYhyg1UZ","Khristina.Golubko","Ukrainian","f",1,0,1,0,"f","18-25","incomplete higher","other Russia",17
"R_Ut4d9l4jZ83wfpn","Aydar.Gilmanov","Tatar","m",14,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Karen.Katamadze","Georgian","m",20,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Ramzan.Khadzhiev","Chechen","m",15,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Agnessa.Patsko","Belarusian","f",3,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Dilshod.Ikromov","Tajik","m",2,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Aurika.Gutsu","Moldovan","f",11,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Ilgiz.Gafarov","Tatar","m",8,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Zaur.Bisultanov","Chechen","m",18,0,0,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Petr.Aleksandrov","Russian","m",1,1,1,0,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Ekaterina.Romanova","Russian","f",1,1,1,0,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Albina.Safarova","Tatar","f",14,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Yakov.Gold","Jewish","m",12,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Bekzod.Mirfazylov","Uzbek","m",10,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Sofiko.Tabeishvili","Georgian","f",20,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Elnur.Magomedov","Azeri","m",17,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Marian.Ursu","Moldovan","m",11,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Eva.Naymark","Jewish","f",13,0,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Elena.Kuznetsova","Russian","f",1,1,1,0,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Ilnur.Iskhanov","Tatar","m",14,1,1,1,"m","> 50","higher","other Russia",1
"R_Ut4d9l4jZ83wfpn","Farid.Guliev","Azeri","m",14,0,1,1,"m","> 50","higher","other Russia",1
"R_UtpZxAifElm2zHH","Farzona.Radzhabova","Tajik","f",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Aydar.Gilmanov","Tatar","m",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Marian.Ursu","Moldovan","m",128,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Zhasur.Masharipov","Uzbek","m",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Aleksey.Kozlov","Russian","m",1,1,1,0,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Milena.Kozhokar","Moldovan","f",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Atay.Kadyrkulov","Kyrgyz","m",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Zarina.Suleymanova","Dagestani","f",8,0,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Vasil.Lukashevich","Belarusian","m",7,1,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Lana.Yanushko","Belarusian","f",3,0,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Rufina.Kashapova","Tatar","f",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Gevorg.Khachatryan","Armenian","m",4,1,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Anastasia.Lukyanova","Russian","f",1,1,1,0,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Inga.Makovey","Moldovan","f",63,0,0,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Irma.Pavlishvili","Georgian","f",20,1,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Petr.Aleksandrov","Russian","m",1,1,1,0,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Elmira.Khusainova","Tatar","f",5,0,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Roza.Shtein","Jewish","f",12,1,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Madina.Taysumova","Chechen","f",5,0,1,1,"m","26-35","higher","Moscow",1
"R_UtpZxAifElm2zHH","Oksana.Bondarenko","Ukrainian","f",3,1,1,1,"m","26-35","higher","Moscow",1
"R_UYNNHLcNF3Ouj1T","Inga.Makovey","Moldovan","f",89,0,0,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Ramzan.Khadzhiev","Chechen","m",17,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Agnessa.Patsko","Belarusian","f",7,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Nikolay.Vasiliev","Russian","m",1,1,1,0,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Anatol.Petkevich","Belarusian","m",7,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Sara.Lipman","Jewish","f",12,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Erke.Tulyrbekova","Kazakh","f",66,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Lev.Grinberg","Jewish","m",12,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Ilgiz.Gafarov","Tatar","m",8,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Zhansaya.Esmahanova","Kazakh","f",2,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Eva.Naymark","Jewish","f",13,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Nurbek.Osmonaliev","Kyrgyz","m",66,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Aynura.Sadykova","Kazakh","f",5,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Milena.Kozhokar","Moldovan","f",7,0,0,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Rustam.Kamaleev","Tatar","m",14,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Karin.Artumanyan","Armenian","f",4,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Luisa.Dadaeva","Chechen","f",16,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Yulian.Burlaku","Moldovan","m",11,1,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Rayana.Astamirova","Chechen","f",8,0,1,1,"m","26-35","higher","SPB",1
"R_UYNNHLcNF3Ouj1T","Aurika.Gutsu","Moldovan","f",11,1,1,1,"m","26-35","higher","SPB",1
"R_V23TM3xywTdjE1r","Ali.Omarov","Dagestani","m",67,0,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Aybek.Nurzhanov","Kazakh","m",5,1,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Shamil.Sultanbegov","Dagestani","m",67,0,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Vasil.Lukashevich","Belarusian","m",7,1,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Ellina.Ibraeva","Tatar","f",14,1,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Aygerim.Tokstosumova","Kyrgyz","f",5,0,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Ekaterina.Romanova","Russian","f",1,1,1,0,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Armine.Margaryan","Armenian","f",77,1,1,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Faina.Gaponik","Belarusian","f",12,0,0,1,"f","36-50","higher","SPB",1
"R_V23TM3xywTdjE1r","Adrian.Postika","Moldovan","m",9,0,0,1,"f","36-50","higher","SPB",1
